DATUM;WAARDE
19-12-2013;199
20-12-2013;197
21-12-2013;194
22-12-2013;192
23-12-2013;189
24-12-2013;186
25-12-2013;184
26-12-2013;181
27-12-2013;179
28-12-2013;176
29-12-2013;174
30-12-2013;171
31-12-2013;168
1-1-2014;166
2-1-2014;163
3-1-2014;161
4-1-2014;158
5-1-2014;156
6-1-2014;153
7-1-2014;151
8-1-2014;148
9-1-2014;145
10-1-2014;143
11-1-2014;140
12-1-2014;138
13-1-2014;135
14-1-2014;133
15-1-2014;130
16-1-2014;131
17-1-2014;132
18-1-2014;133
19-1-2014;134
20-1-2014;135
21-1-2014;136
22-1-2014;137
23-1-2014;138
24-1-2014;139
25-1-2014;140
26-1-2014;141
27-1-2014;142
28-1-2014;143
29-1-2014;144
30-1-2014;145
31-1-2014;145
1-2-2014;146
2-2-2014;147
3-2-2014;148
4-2-2014;149
5-2-2014;150
6-2-2014;151
7-2-2014;152
8-2-2014;153
9-2-2014;154
10-2-2014;155
11-2-2014;156
12-2-2014;157
13-2-2014;158
14-2-2014;159
15-2-2014;160
16-2-2014;162
17-2-2014;164
18-2-2014;166
19-2-2014;168
20-2-2014;170
21-2-2014;172
22-2-2014;174
23-2-2014;176
24-2-2014;178
25-2-2014;180
26-2-2014;182
27-2-2014;184
28-2-2014;186
1-3-2014;188
2-3-2014;190
3-3-2014;192
4-3-2014;194
5-3-2014;196
6-3-2014;198
7-3-2014;200
8-3-2014;202
9-3-2014;204
10-3-2014;206
11-3-2014;208
12-3-2014;210
13-3-2014;213
14-3-2014;215
15-3-2014;218
16-3-2014;221
17-3-2014;223
18-3-2014;226
19-3-2014;229
20-3-2014;231
21-3-2014;234
22-3-2014;236
23-3-2014;239
24-3-2014;242
25-3-2014;244
26-3-2014;247
27-3-2014;250
28-3-2014;252
